session_id,user_id,persona,session_start,session_end,session_duration_minutes,exit_reason,is_weekend
S0000280,U02492,active_engager,2025-05-20 19:52:08,2025-05-20 20:37:08,45,interruption,False
S0000281,U04109,binge_user,2025-12-08 22:18:33,2025-12-09 00:06:33,108,fatigue,False
S0000282,U04064,passive_scroller,2026-01-06 23:49:15,2026-01-06 23:59:15,10,boredom,False
S0000283,U03374,passive_scroller,2025-11-11 20:46:25,2025-11-11 21:01:25,15,goal_completed,False
S0000284,U00416,passive_scroller,2025-12-16 22:06:12,2025-12-16 22:17:12,11,goal_completed,False
S0000285,U04972,trend_hopper,2026-05-01 00:59:00,2026-05-01 01:20:00,21,interruption,False
S0000286,U00545,binge_user,2025-02-21 22:22:12,2025-02-22 00:02:12,100,boredom,False
S0000287,U01744,binge_user,2025-05-15 18:41:03,2025-05-15 20:06:03,85,goal_completed,False
S0000288,U04500,active_engager,2025-02-01 13:34:27,2025-02-01 14:13:27,39,interruption,True
S0000289,U00512,active_engager,2026-04-15 21:08:15,2026-04-15 21:23:15,15,goal_completed,False
S0000290,U00334,passive_scroller,2025-04-12 19:13:53,2025-04-12 19:26:53,13,boredom,True
S0000291,U00511,trend_hopper,2025-10-05 19:22:50,2025-10-05 19:36:50,14,interruption,True
S0000292,U01705,passive_scroller,2025-05-26 01:53:53,2025-05-26 02:06:53,13,interruption,False
S0000293,U00910,trend_hopper,2025-06-19 13:28:30,2025-06-19 13:34:30,6,interruption,False
S0000294,U03882,trend_hopper,2025-07-01 21:37:53,2025-07-01 21:55:53,18,fatigue,False
S0000295,U02001,passive_scroller,2026-02-16 20:05:08,2026-02-16 20:15:08,10,goal_completed,False
S0000296,U04757,binge_user,2025-04-05 21:43:49,2025-04-05 23:07:49,84,fatigue,True
S0000297,U03399,binge_user,2026-03-15 22:20:20,2026-03-15 23:22:20,62,interruption,True
S0000298,U03657,passive_scroller,2025-12-12 19:11:24,2025-12-12 19:26:24,15,interruption,False
S0000299,U03674,trend_hopper,2026-03-28 13:24:47,2026-03-28 13:31:47,7,goal_completed,True
S0000300,U03232,active_engager,2025-07-21 22:06:02,2025-07-21 22:23:02,17,goal_completed,False
S0000301,U03699,active_engager,2025-04-22 22:35:08,2025-04-22 22:48:08,13,boredom,False
S0000302,U02132,binge_user,2025-11-09 23:28:44,2025-11-10 01:36:44,128,interruption,True
S0000303,U03703,active_engager,2025-11-12 00:54:41,2025-11-12 01:39:41,45,goal_completed,False
S0000304,U04449,passive_scroller,2025-07-25 21:48:06,2025-07-25 22:00:06,12,boredom,False
S0000305,U04301,active_engager,2025-04-27 21:25:33,2025-04-27 22:03:33,38,fatigue,True
S0000306,U02353,binge_user,2026-01-23 19:29:57,2026-01-23 20:59:57,90,goal_completed,False
S0000307,U01873,active_engager,2025-07-05 21:16:57,2025-07-05 21:28:57,12,goal_completed,True
S0000308,U03293,binge_user,2025-02-10 08:50:28,2025-02-10 09:53:28,63,goal_completed,False
S0000309,U03279,trend_hopper,2025-09-03 23:28:22,2025-09-03 23:43:22,15,boredom,False
S0000310,U04015,trend_hopper,2025-03-30 21:40:01,2025-03-30 22:04:01,24,fatigue,True
S0000311,U02237,binge_user,2025-06-15 20:54:51,2025-06-15 21:36:51,42,boredom,True
S0000312,U01712,passive_scroller,2025-09-08 19:59:59,2025-09-08 20:05:59,6,fatigue,False
S0000313,U01240,passive_scroller,2025-01-09 19:23:06,2025-01-09 19:33:06,10,goal_completed,False
S0000314,U01683,passive_scroller,2025-03-13 18:06:50,2025-03-13 18:17:50,11,goal_completed,False
S0000315,U00521,binge_user,2025-10-05 23:30:34,2025-10-06 01:40:34,130,fatigue,True
S0000316,U01021,active_engager,2026-02-25 00:07:59,2026-02-25 00:43:59,36,fatigue,False
S0000317,U04376,passive_scroller,2026-01-29 23:50:27,2026-01-29 23:54:27,4,interruption,False
S0000318,U00941,passive_scroller,2025-10-01 19:41:21,2025-10-01 19:46:21,5,fatigue,False
S0000319,U00397,trend_hopper,2026-04-07 09:15:15,2026-04-07 09:23:15,8,interruption,False
S0000320,U03914,trend_hopper,2025-05-26 12:08:14,2025-05-26 12:27:14,19,goal_completed,False
S0000321,U03647,passive_scroller,2025-12-01 20:13:24,2025-12-01 20:18:24,5,goal_completed,False
S0000322,U03736,passive_scroller,2026-01-01 19:34:16,2026-01-01 19:39:16,5,boredom,False
S0000323,U01200,active_engager,2026-04-14 22:37:05,2026-04-14 22:53:05,16,goal_completed,False
S0000324,U04164,active_engager,2026-03-18 20:25:25,2026-03-18 20:50:25,25,interruption,False
S0000325,U03770,active_engager,2025-10-25 09:52:13,2025-10-25 10:32:13,40,interruption,True
S0000326,U00266,passive_scroller,2025-07-02 22:49:42,2025-07-02 22:57:42,8,fatigue,False
S0000327,U03319,binge_user,2026-03-31 20:37:29,2026-03-31 21:11:29,34,interruption,False
S0000328,U03224,active_engager,2025-05-24 23:34:54,2025-05-25 00:00:54,26,interruption,True
S0000329,U03350,active_engager,2026-02-07 23:38:25,2026-02-08 00:03:25,25,boredom,True
S0000330,U03276,trend_hopper,2025-06-23 23:11:59,2025-06-23 23:23:59,12,boredom,False
S0000331,U04607,binge_user,2026-03-28 20:28:08,2026-03-28 21:37:08,69,boredom,True
S0000332,U01626,active_engager,2025-03-20 20:48:53,2025-03-20 21:22:53,34,boredom,False
S0000333,U02938,trend_hopper,2025-12-23 20:02:50,2025-12-23 20:23:50,21,boredom,False
S0000334,U04523,passive_scroller,2025-08-29 21:23:05,2025-08-29 21:33:05,10,fatigue,False
S0000335,U04335,trend_hopper,2025-08-03 08:08:20,2025-08-03 08:24:20,16,interruption,True
S0000336,U00363,trend_hopper,2026-01-29 22:50:11,2026-01-29 23:14:11,24,boredom,False
S0000337,U01971,trend_hopper,2025-02-11 09:10:38,2025-02-11 09:21:38,11,fatigue,False
S0000338,U03931,trend_hopper,2025-04-07 00:06:11,2025-04-07 00:18:11,12,fatigue,False
S0000339,U02005,binge_user,2025-04-11 22:11:00,2025-04-11 23:21:00,70,fatigue,False
S0000340,U04404,trend_hopper,2025-07-19 19:37:59,2025-07-19 19:49:59,12,fatigue,True
S0000341,U02848,active_engager,2025-12-10 20:53:24,2025-12-10 21:29:24,36,goal_completed,False
S0000342,U02774,binge_user,2025-04-19 21:33:15,2025-04-19 23:13:15,100,goal_completed,True
S0000343,U04825,binge_user,2026-04-01 20:51:14,2026-04-01 21:32:14,41,boredom,False
S0000344,U00784,active_engager,2025-10-10 23:29:42,2025-10-10 23:56:42,27,fatigue,False
S0000345,U02304,trend_hopper,2025-11-05 21:22:17,2025-11-05 21:30:17,8,goal_completed,False
S0000346,U03913,passive_scroller,2025-03-07 22:02:46,2025-03-07 22:14:46,12,goal_completed,False
S0000347,U02119,trend_hopper,2025-06-07 00:32:28,2025-06-07 00:59:28,27,fatigue,True
S0000348,U04218,trend_hopper,2026-04-06 18:27:30,2026-04-06 18:46:30,19,boredom,False
S0000349,U00074,binge_user,2025-05-23 19:45:17,2025-05-23 21:21:17,96,interruption,False
S0000350,U03847,binge_user,2025-11-16 23:16:25,2025-11-17 00:59:25,103,fatigue,True
S0000351,U01508,passive_scroller,2025-12-21 22:05:18,2025-12-21 22:13:18,8,goal_completed,True
S0000352,U04154,trend_hopper,2025-03-01 19:32:14,2025-03-01 19:47:14,15,goal_completed,True
S0000353,U03846,trend_hopper,2025-04-12 22:52:19,2025-04-12 23:13:19,21,goal_completed,True
S0000354,U01909,trend_hopper,2025-05-31 00:04:28,2025-05-31 00:24:28,20,boredom,True
S0000355,U01135,binge_user,2025-09-13 22:07:54,2025-09-14 00:29:54,142,boredom,True
S0000356,U04653,passive_scroller,2026-04-08 20:46:35,2026-04-08 20:50:35,4,interruption,False
S0000357,U04570,trend_hopper,2025-08-07 22:35:41,2025-08-07 22:47:41,12,goal_completed,False
S0000358,U03819,passive_scroller,2026-03-11 20:26:33,2026-03-11 20:40:33,14,fatigue,False
S0000359,U02349,active_engager,2025-10-15 12:26:56,2025-10-15 12:53:56,27,fatigue,False
S0000360,U02294,passive_scroller,2025-05-25 00:14:25,2025-05-25 00:29:25,15,interruption,True
S0000361,U04126,binge_user,2026-02-10 18:32:53,2026-02-10 19:33:53,61,fatigue,False
S0000362,U01173,trend_hopper,2026-03-04 00:23:08,2026-03-04 00:39:08,16,goal_completed,False
S0000363,U03052,trend_hopper,2025-11-14 22:59:40,2025-11-14 23:18:40,19,goal_completed,False
S0000364,U03596,active_engager,2025-10-12 22:00:02,2025-10-12 22:50:02,50,fatigue,True
S0000365,U01596,trend_hopper,2025-01-18 20:35:22,2025-01-18 20:48:22,13,fatigue,True
S0000366,U00082,passive_scroller,2025-05-24 21:11:26,2025-05-24 21:21:26,10,boredom,True
S0000367,U02571,trend_hopper,2025-09-26 13:15:52,2025-09-26 13:25:52,10,goal_completed,False
S0000368,U00830,passive_scroller,2026-01-07 23:57:44,2026-01-08 00:01:44,4,goal_completed,False
S0000369,U01799,binge_user,2025-10-30 22:47:29,2025-10-31 00:06:29,79,interruption,False
S0000370,U03306,binge_user,2026-03-20 00:10:45,2026-03-20 02:01:45,111,interruption,False
S0000371,U04643,trend_hopper,2025-10-19 22:32:21,2025-10-19 22:51:21,19,interruption,True
S0000372,U03463,active_engager,2026-03-09 21:13:19,2026-03-09 21:34:19,21,interruption,False
S0000373,U01011,binge_user,2025-03-19 19:02:39,2025-03-19 20:12:39,70,fatigue,False
S0000374,U04570,trend_hopper,2025-03-20 20:29:34,2025-03-20 20:40:34,11,goal_completed,False
S0000375,U04351,active_engager,2026-03-06 00:36:36,2026-03-06 00:59:36,23,fatigue,False
S0000376,U04607,binge_user,2026-02-15 22:26:03,2026-02-15 23:18:03,52,goal_completed,True
S0000377,U02452,binge_user,2025-01-22 18:03:56,2025-01-22 18:37:56,34,interruption,False
S0000378,U00942,active_engager,2025-10-27 20:31:13,2025-10-27 20:44:13,13,fatigue,False
S0000379,U00167,active_engager,2025-02-19 21:52:58,2025-02-19 22:30:58,38,boredom,False
S0000380,U02743,active_engager,2025-12-12 13:10:25,2025-12-12 13:29:25,19,boredom,False
S0000381,U00867,passive_scroller,2025-05-17 20:37:28,2025-05-17 20:51:28,14,goal_completed,True
S0000382,U02205,active_engager,2025-10-25 08:41:06,2025-10-25 09:30:06,49,interruption,True
S0000383,U02504,binge_user,2025-08-06 22:02:36,2025-08-06 23:03:36,61,interruption,False
S0000384,U03148,active_engager,2025-08-22 22:03:44,2025-08-22 22:29:44,26,goal_completed,False
S0000385,U04971,trend_hopper,2025-03-17 13:42:17,2025-03-17 13:49:17,7,goal_completed,False
S0000386,U00316,trend_hopper,2025-04-05 00:34:59,2025-04-05 01:04:59,30,interruption,True
S0000387,U02259,trend_hopper,2026-03-05 08:05:25,2026-03-05 08:26:25,21,boredom,False
S0000388,U01285,passive_scroller,2026-03-24 19:48:52,2026-03-24 19:54:52,6,interruption,False
S0000389,U04754,trend_hopper,2026-04-18 21:12:57,2026-04-18 21:28:57,16,goal_completed,True
S0000390,U01301,trend_hopper,2025-06-17 23:50:50,2025-06-18 00:14:50,24,goal_completed,False
S0000391,U00974,passive_scroller,2025-04-19 21:27:28,2025-04-19 21:29:28,2,boredom,True
S0000392,U03049,passive_scroller,2025-06-14 20:25:33,2025-06-14 20:43:33,18,fatigue,True
S0000393,U02474,active_engager,2025-09-02 21:42:01,2025-09-02 22:22:01,40,boredom,False
S0000394,U04525,trend_hopper,2026-01-30 23:59:30,2026-01-31 00:16:30,17,goal_completed,False
S0000395,U00899,passive_scroller,2025-02-04 13:38:13,2025-02-04 13:40:13,2,interruption,False
S0000396,U01342,trend_hopper,2025-10-20 19:10:50,2025-10-20 19:17:50,7,interruption,False
S0000397,U04340,active_engager,2026-04-08 20:33:12,2026-04-08 20:58:12,25,boredom,False
S0000398,U00005,active_engager,2025-06-05 01:07:54,2025-06-05 01:46:54,39,interruption,False
S0000399,U00041,trend_hopper,2025-09-13 22:06:24,2025-09-13 22:16:24,10,interruption,True
S0000400,U03827,active_engager,2025-09-29 01:19:27,2025-09-29 01:46:27,27,fatigue,False
S0000401,U00303,binge_user,2026-01-20 20:50:03,2026-01-20 22:50:03,120,fatigue,False
S0000402,U02092,passive_scroller,2025-06-04 19:49:09,2025-06-04 20:01:09,12,fatigue,False
S0000403,U01529,trend_hopper,2025-02-26 18:54:30,2025-02-26 19:01:30,7,boredom,False
S0000404,U04677,trend_hopper,2025-10-18 21:57:22,2025-10-18 22:23:22,26,boredom,True
S0000405,U01450,binge_user,2026-04-24 21:53:10,2026-04-24 22:29:10,36,fatigue,False
S0000406,U00129,active_engager,2025-08-24 20:41:08,2025-08-24 21:14:08,33,fatigue,True
S0000407,U02538,binge_user,2025-02-03 21:39:11,2025-02-03 22:59:11,80,interruption,False
S0000408,U03276,trend_hopper,2025-01-10 18:17:33,2025-01-10 18:29:33,12,fatigue,False
S0000409,U01576,passive_scroller,2025-11-24 22:43:19,2025-11-24 22:49:19,6,interruption,False
S0000410,U00057,active_engager,2026-03-01 19:04:23,2026-03-01 19:43:23,39,boredom,True
S0000411,U01858,binge_user,2025-05-20 13:27:43,2025-05-20 14:21:43,54,fatigue,False
S0000412,U04217,binge_user,2025-06-01 19:36:56,2025-06-01 21:08:56,92,interruption,True
S0000413,U03588,binge_user,2026-02-14 00:04:23,2026-02-14 01:22:23,78,fatigue,True
S0000414,U00184,active_engager,2025-03-31 12:50:20,2025-03-31 13:07:20,17,interruption,False
S0000415,U03000,binge_user,2025-03-29 09:54:27,2025-03-29 11:21:27,87,goal_completed,True
S0000416,U03020,trend_hopper,2026-03-21 21:24:47,2026-03-21 21:31:47,7,interruption,True
S0000417,U00234,trend_hopper,2025-08-30 01:56:48,2025-08-30 02:08:48,12,boredom,True
S0000418,U00367,active_engager,2025-03-30 22:35:28,2025-03-30 23:29:28,54,boredom,True
S0000419,U02734,binge_user,2025-04-06 18:09:49,2025-04-06 20:22:49,133,interruption,True
S0000420,U01372,passive_scroller,2025-04-21 19:57:57,2025-04-21 20:06:57,9,goal_completed,False
S0000421,U00654,active_engager,2025-05-18 18:49:46,2025-05-18 19:02:46,13,interruption,True
S0000422,U02289,active_engager,2026-04-25 22:22:30,2026-04-25 22:49:30,27,boredom,True
S0000423,U00680,binge_user,2025-10-17 12:46:18,2025-10-17 13:34:18,48,fatigue,False
S0000424,U04910,passive_scroller,2025-06-09 20:21:39,2025-06-09 20:31:39,10,goal_completed,False
S0000425,U02909,passive_scroller,2025-10-08 09:26:27,2025-10-08 09:40:27,14,interruption,False
S0000426,U04476,trend_hopper,2025-01-11 22:39:28,2025-01-11 22:55:28,16,boredom,True
S0000427,U00028,passive_scroller,2026-04-03 01:14:55,2026-04-03 01:24:55,10,boredom,False
S0000428,U03906,passive_scroller,2025-03-16 21:59:37,2025-03-16 22:09:37,10,goal_completed,True
S0000429,U00412,binge_user,2025-03-07 22:52:42,2025-03-08 00:12:42,80,interruption,False
S0000430,U02238,binge_user,2025-11-26 00:46:32,2025-11-26 01:30:32,44,goal_completed,False
S0000431,U01022,binge_user,2025-02-07 00:31:09,2025-02-07 02:07:09,96,goal_completed,False
S0000432,U01699,passive_scroller,2025-09-03 20:37:38,2025-09-03 20:48:38,11,interruption,False
S0000433,U00234,trend_hopper,2025-09-24 22:24:48,2025-09-24 22:41:48,17,goal_completed,False
S0000434,U00260,trend_hopper,2025-12-03 20:29:02,2025-12-03 20:41:02,12,interruption,False
S0000435,U01702,trend_hopper,2025-02-25 21:33:26,2025-02-25 21:53:26,20,boredom,False
S0000436,U00940,active_engager,2026-02-11 22:23:19,2026-02-11 22:44:19,21,interruption,False
S0000437,U00142,active_engager,2025-01-29 21:21:34,2025-01-29 21:43:34,22,fatigue,False
S0000438,U04562,active_engager,2025-02-15 19:57:02,2025-02-15 20:13:02,16,goal_completed,True
S0000439,U02233,binge_user,2025-11-03 21:46:18,2025-11-03 23:02:18,76,goal_completed,False
S0000440,U01693,trend_hopper,2025-03-29 22:16:42,2025-03-29 22:36:42,20,fatigue,True
S0000441,U02651,binge_user,2025-06-28 21:31:15,2025-06-28 22:41:15,70,boredom,True
S0000442,U03608,active_engager,2025-06-05 18:50:05,2025-06-05 19:25:05,35,interruption,False
S0000443,U03522,passive_scroller,2025-01-19 20:57:29,2025-01-19 21:04:29,7,interruption,True
S0000444,U04549,binge_user,2025-06-12 00:17:56,2025-06-12 01:33:56,76,interruption,False
S0000445,U03661,passive_scroller,2025-04-11 23:20:28,2025-04-11 23:28:28,8,boredom,False
S0000446,U03099,passive_scroller,2025-06-14 21:38:57,2025-06-14 21:44:57,6,fatigue,True
S0000447,U02842,trend_hopper,2026-03-12 09:56:45,2026-03-12 10:15:45,19,interruption,False
S0000448,U02357,binge_user,2025-02-16 22:56:23,2025-02-17 00:04:23,68,interruption,True
S0000449,U04777,active_engager,2025-08-03 18:44:21,2025-08-03 19:30:21,46,fatigue,True
S0000450,U02251,trend_hopper,2025-03-19 13:26:38,2025-03-19 13:43:38,17,boredom,False
S0000451,U04728,active_engager,2025-08-16 21:57:57,2025-08-16 22:30:57,33,interruption,True
S0000452,U02104,active_engager,2026-03-21 12:46:45,2026-03-21 13:06:45,20,interruption,True
S0000453,U04285,passive_scroller,2026-02-01 21:55:01,2026-02-01 22:11:01,16,fatigue,True
S0000454,U01424,trend_hopper,2025-08-18 13:30:41,2025-08-18 13:54:41,24,goal_completed,False
S0000455,U03196,active_engager,2025-05-17 21:05:47,2025-05-17 21:33:47,28,goal_completed,True
S0000456,U00166,active_engager,2025-07-06 21:20:24,2025-07-06 21:57:24,37,interruption,True
S0000457,U02227,active_engager,2025-09-22 13:06:24,2025-09-22 13:35:24,29,fatigue,False
S0000458,U02317,binge_user,2025-05-21 18:55:12,2025-05-21 20:08:12,73,interruption,False
S0000459,U02637,binge_user,2025-02-20 21:54:31,2025-02-20 22:48:31,54,fatigue,False
S0000460,U00169,binge_user,2025-01-19 21:15:39,2025-01-19 21:54:39,39,fatigue,True
S0000461,U02315,active_engager,2025-10-26 18:15:31,2025-10-26 18:47:31,32,interruption,True
S0000462,U00338,binge_user,2025-03-25 21:53:35,2025-03-25 23:08:35,75,interruption,False
S0000463,U03425,binge_user,2025-06-27 19:24:25,2025-06-27 20:26:25,62,fatigue,False
S0000464,U04987,binge_user,2025-06-09 20:49:55,2025-06-09 21:36:55,47,interruption,False
S0000465,U00557,binge_user,2025-03-12 20:22:29,2025-03-12 21:14:29,52,interruption,False
S0000466,U02357,binge_user,2025-02-04 00:25:58,2025-02-04 02:19:58,114,interruption,False
S0000467,U01026,active_engager,2026-03-31 23:44:35,2026-04-01 00:17:35,33,fatigue,False
S0000468,U01238,passive_scroller,2026-04-06 21:17:35,2026-04-06 21:32:35,15,interruption,False
S0000469,U02576,active_engager,2025-06-05 21:00:13,2025-06-05 21:36:13,36,goal_completed,False
S0000470,U00974,passive_scroller,2025-03-17 23:50:13,2025-03-17 23:54:13,4,boredom,False
S0000471,U02271,active_engager,2026-03-14 22:40:52,2026-03-14 23:20:52,40,interruption,True
S0000472,U02338,active_engager,2025-12-20 23:46:31,2025-12-21 00:25:31,39,interruption,True
S0000473,U02163,active_engager,2026-03-09 19:15:36,2026-03-09 19:30:36,15,boredom,False
S0000474,U04592,active_engager,2025-07-19 12:15:25,2025-07-19 12:49:25,34,boredom,True
S0000475,U00936,passive_scroller,2026-01-12 18:53:01,2026-01-12 18:55:01,2,fatigue,False
S0000476,U01946,active_engager,2025-11-06 23:19:42,2025-11-06 23:43:42,24,boredom,False
S0000477,U00714,active_engager,2025-10-10 22:26:52,2025-10-10 23:11:52,45,boredom,False
S0000478,U01191,active_engager,2025-12-29 00:38:16,2025-12-29 00:54:16,16,interruption,False
S0000479,U02243,trend_hopper,2026-03-29 19:37:35,2026-03-29 19:55:35,18,boredom,True
S0000480,U04368,binge_user,2025-03-12 00:27:29,2025-03-12 01:37:29,70,fatigue,False
S0000481,U00869,trend_hopper,2025-04-06 00:23:32,2025-04-06 00:53:32,30,interruption,True
S0000482,U04004,binge_user,2025-01-14 21:28:48,2025-01-14 22:45:48,77,fatigue,False
S0000483,U03206,binge_user,2026-01-08 21:26:17,2026-01-08 23:22:17,116,goal_completed,False
S0000484,U03528,binge_user,2026-04-08 18:58:50,2026-04-08 20:46:50,108,goal_completed,False
S0000485,U00868,passive_scroller,2025-01-24 01:17:26,2025-01-24 01:28:26,11,interruption,False
S0000486,U00444,passive_scroller,2025-04-24 23:43:19,2025-04-24 23:49:19,6,interruption,False
S0000487,U01066,active_engager,2025-10-05 22:55:41,2025-10-05 23:49:41,54,boredom,True
S0000488,U02969,passive_scroller,2025-02-05 12:57:39,2025-02-05 13:01:39,4,fatigue,False
S0000489,U01521,active_engager,2026-01-12 23:44:47,2026-01-13 00:19:47,35,boredom,False
S0000490,U00279,binge_user,2025-09-25 19:36:52,2025-09-25 20:42:52,66,boredom,False
S0000491,U01648,passive_scroller,2026-02-07 20:59:42,2026-02-07 21:02:42,3,boredom,True
S0000492,U01968,active_engager,2025-11-25 20:22:52,2025-11-25 20:38:52,16,fatigue,False
S0000493,U02723,trend_hopper,2025-01-23 00:38:29,2025-01-23 00:48:29,10,boredom,False
S0000494,U03913,passive_scroller,2025-12-12 09:19:57,2025-12-12 09:34:57,15,boredom,False
S0000495,U00919,binge_user,2025-08-03 18:05:12,2025-08-03 20:18:12,133,fatigue,True
S0000496,U02466,passive_scroller,2026-01-01 09:48:38,2026-01-01 09:51:38,3,fatigue,False
S0000497,U00987,passive_scroller,2026-01-25 12:46:25,2026-01-25 12:56:25,10,fatigue,True
S0000498,U00377,passive_scroller,2025-05-25 09:05:27,2025-05-25 09:11:27,6,fatigue,True
S0000499,U03448,passive_scroller,2025-07-10 00:49:16,2025-07-10 01:00:16,11,interruption,False
S0000500,U04820,binge_user,2025-03-21 21:56:08,2025-03-21 23:14:08,78,fatigue,False
S0000501,U00680,binge_user,2025-08-11 01:01:46,2025-08-11 01:57:46,56,interruption,False
