user_id,username,country,age,persona,signup_date,binge_tendency,engagement_rate,favorite_categories
U00276,jacobmartin,Holy See (Vatican City State),36,trend_hopper,2025-02-16,0.47,0.06,"food,tech,finance"
U00277,millerkelly,Lao People's Democratic Republic,37,binge_user,2026-03-19,0.71,0.15,"anime,sports,tech"
U00278,uguerra,Tajikistan,29,trend_hopper,2026-01-18,0.48,0.06,"food,gaming,music"
U00279,beardsteven,France,43,binge_user,2025-08-03,0.95,0.06,"gaming,sports,food"
U00280,ibarracameron,Cyprus,34,passive_scroller,2026-03-25,0.29,0.03,"memes,music,food"
U00281,jennabarker,Ghana,30,binge_user,2025-10-18,0.78,0.14,"gaming,fitness,finance"
U00282,sgates,Svalbard & Jan Mayen Islands,26,passive_scroller,2025-11-03,0.23,0.01,"anime,sports,music"
U00283,angelahartman,Aruba,37,passive_scroller,2026-02-09,0.32,0.02,"food,anime,sports"
U00284,bestchristopher,Germany,44,binge_user,2025-10-31,0.89,0.05,"tech,music,finance"
U00285,jasonblack,Nauru,39,trend_hopper,2025-05-18,0.54,0.11,"sports,finance,gaming"
U00286,rachel56,Uzbekistan,37,binge_user,2025-05-29,0.94,0.15,"anime,sports,finance"
U00287,michael22,Costa Rica,36,trend_hopper,2025-08-03,0.46,0.08,"music,sports,gaming"
U00288,munozjennifer,Pitcairn Islands,23,active_engager,2025-11-19,0.7,0.26,"music,tech,anime"
U00289,benjamin71,Gambia,37,passive_scroller,2026-04-14,0.28,0.04,"gaming,anime,music"
U00290,daypaul,Kuwait,36,trend_hopper,2025-02-25,0.32,0.1,"finance,sports,fitness"
U00291,burnsmonica,Paraguay,19,passive_scroller,2025-03-02,0.2,0.04,"gaming,music,tech"
U00292,nathan79,Aruba,20,binge_user,2025-09-16,0.91,0.15,"memes,finance,gaming"
U00293,john01,Iceland,19,binge_user,2025-11-20,0.9,0.13,"food,gaming,tech"
U00294,vsmith,Guadeloupe,27,binge_user,2025-01-29,0.82,0.14,"tech,fitness,anime"
U00295,harringtonjessica,Palestinian Territory,22,trend_hopper,2025-01-15,0.42,0.05,"tech,anime,gaming"
U00296,leonardpierce,Colombia,29,trend_hopper,2025-01-28,0.6,0.09,"memes,fitness,gaming"
U00297,martindeborah,Slovakia (Slovak Republic),44,trend_hopper,2025-04-05,0.35,0.07,"music,food,anime"
U00298,howardwalker,Ethiopia,41,binge_user,2025-07-02,0.73,0.08,"gaming,finance,fitness"
U00299,michael80,Libyan Arab Jamahiriya,44,binge_user,2025-11-20,0.77,0.07,"gaming,music,tech"
U00300,thomasstout,Chile,28,trend_hopper,2025-08-05,0.36,0.11,"music,food,gaming"
U00301,zhumphrey,North Macedonia,27,trend_hopper,2025-04-13,0.55,0.08,"anime,finance,tech"
U00302,nicoleshaffer,Palestinian Territory,39,passive_scroller,2026-01-11,0.13,0.04,"tech,fitness,finance"
U00303,jillianmejia,Latvia,22,binge_user,2026-02-07,0.98,0.1,"tech,memes,fitness"
U00304,wileywhitney,Turks and Caicos Islands,27,active_engager,2026-01-20,0.59,0.15,"finance,food,fitness"
U00305,shellycampbell,Antarctica (the territory South of 60 deg S),19,trend_hopper,2026-04-17,0.51,0.12,"food,anime,memes"
U00306,scollier,Honduras,26,passive_scroller,2025-06-16,0.17,0.03,"memes,gaming,finance"
U00307,kgonzalez,Senegal,44,active_engager,2025-05-02,0.65,0.17,"sports,music,food"
U00308,martinchris,Bolivia,44,passive_scroller,2025-01-18,0.39,0.04,"food,memes,fitness"
U00309,trujilloshelby,Saint Pierre and Miquelon,42,active_engager,2025-06-30,0.55,0.28,"memes,gaming,finance"
U00310,awatson,Equatorial Guinea,31,active_engager,2025-08-30,0.6,0.25,"finance,tech,food"
U00311,andersonkaren,Ghana,32,active_engager,2026-01-23,0.45,0.29,"sports,anime,music"
U00312,thomasmason,Kiribati,39,active_engager,2025-10-08,0.43,0.29,"finance,memes,sports"
U00313,bryan43,Isle of Man,33,active_engager,2025-01-06,0.58,0.35,"memes,finance,sports"
U00314,adriana94,Latvia,40,active_engager,2025-09-18,0.54,0.27,"food,finance,sports"
U00315,davidgross,Jersey,40,trend_hopper,2026-01-26,0.55,0.11,"fitness,sports,tech"
U00316,carol10,Benin,28,trend_hopper,2025-06-15,0.58,0.07,"music,tech,sports"
U00317,sethbest,Mongolia,40,binge_user,2025-02-17,0.94,0.12,"memes,gaming,fitness"
U00318,ypatel,Liberia,39,trend_hopper,2025-11-30,0.31,0.08,"finance,sports,anime"
U00319,esanchez,Comoros,30,trend_hopper,2026-03-19,0.52,0.08,"gaming,sports,finance"
U00320,natalie83,Estonia,20,trend_hopper,2025-04-01,0.32,0.08,"music,tech,food"
U00321,stephensonlisa,American Samoa,19,trend_hopper,2025-05-05,0.44,0.08,"fitness,gaming,tech"
U00322,qadams,Belize,40,active_engager,2025-10-13,0.55,0.34,"memes,fitness,anime"
U00323,tracie56,Bosnia and Herzegovina,31,binge_user,2025-11-06,0.79,0.09,"anime,memes,sports"
U00324,brownbrittany,Serbia,22,active_engager,2026-04-04,0.4,0.35,"fitness,finance,tech"
U00325,jeffrey03,Aruba,26,active_engager,2025-10-30,0.47,0.23,"gaming,sports,memes"
U00326,aprilgomez,Philippines,23,passive_scroller,2026-04-26,0.4,0.03,"gaming,music,anime"
U00327,joseph86,Australia,42,passive_scroller,2025-03-23,0.24,0.03,"food,gaming,fitness"
U00328,greenmario,Uruguay,33,passive_scroller,2025-09-01,0.15,0.03,"food,sports,music"
U00329,gary66,Ethiopia,18,active_engager,2025-08-28,0.61,0.33,"fitness,music,gaming"
U00330,michaelbell,Finland,24,active_engager,2025-08-27,0.5,0.28,"gaming,fitness,sports"
U00331,xjones,Saint Barthelemy,30,passive_scroller,2025-06-22,0.24,0.03,"sports,anime,gaming"
U00332,jefffoster,San Marino,31,binge_user,2026-02-16,0.93,0.14,"sports,music,fitness"
U00333,michaelcarlson,Niue,26,trend_hopper,2025-12-25,0.53,0.06,"music,food,finance"
U00334,jamescollins,French Southern Territories,32,passive_scroller,2025-09-05,0.39,0.03,"fitness,music,tech"
U00335,john32,Guinea-Bissau,40,passive_scroller,2025-04-11,0.27,0.04,"music,fitness,anime"
U00336,ehorton,Tunisia,40,passive_scroller,2025-07-02,0.4,0.04,"food,sports,anime"
U00337,ryanhouse,Eritrea,25,passive_scroller,2025-09-18,0.23,0.05,"music,food,fitness"
U00338,lynndickerson,Tanzania,26,binge_user,2025-02-22,0.81,0.14,"finance,sports,memes"
U00339,mathewsgabriela,Uzbekistan,19,binge_user,2026-02-16,0.85,0.05,"memes,anime,finance"
U00340,reginalddiaz,Libyan Arab Jamahiriya,31,binge_user,2025-12-15,0.99,0.12,"fitness,gaming,anime"
U00341,torresjeffery,Lao People's Democratic Republic,25,active_engager,2025-12-19,0.65,0.22,"memes,finance,gaming"
U00342,tfox,Guyana,26,binge_user,2025-04-15,0.81,0.14,"food,fitness,anime"
U00343,loweamanda,Cook Islands,22,active_engager,2025-02-08,0.6,0.24,"anime,food,sports"
U00344,cameron92,Brunei Darussalam,25,binge_user,2026-03-11,0.74,0.12,"tech,finance,gaming"
U00345,jamescannon,France,28,binge_user,2025-02-03,0.9,0.14,"gaming,memes,fitness"
U00346,rhondahernandez,Cook Islands,34,binge_user,2025-06-25,0.99,0.08,"memes,sports,finance"
U00347,kevin26,Poland,21,active_engager,2026-04-18,0.57,0.31,"food,tech,finance"
U00348,steven45,Latvia,44,active_engager,2025-06-02,0.62,0.25,"memes,anime,finance"
U00349,jacobhernandez,Ireland,26,trend_hopper,2025-01-26,0.49,0.07,"fitness,food,gaming"
U00350,blackcasey,Cameroon,18,active_engager,2025-04-09,0.65,0.21,"music,memes,gaming"
U00351,michelle53,Turkey,22,trend_hopper,2026-01-05,0.56,0.06,"music,fitness,food"
U00352,jennifer21,Netherlands Antilles,36,trend_hopper,2025-07-01,0.35,0.09,"sports,finance,tech"
U00353,heather47,Rwanda,45,active_engager,2025-06-19,0.46,0.21,"memes,food,tech"
U00354,benjamin55,Jamaica,28,trend_hopper,2025-08-28,0.59,0.11,"gaming,anime,tech"
U00355,karen52,Portugal,30,trend_hopper,2025-08-06,0.54,0.12,"finance,music,memes"
U00356,shannonnovak,Palestinian Territory,27,trend_hopper,2026-02-13,0.33,0.08,"tech,sports,memes"
U00357,joseph07,Hong Kong,25,active_engager,2026-01-27,0.5,0.3,"sports,memes,gaming"
U00358,jasonbauer,Japan,19,trend_hopper,2025-02-03,0.56,0.1,"food,sports,finance"
U00359,kevinmassey,Puerto Rico,36,active_engager,2026-02-16,0.54,0.29,"music,finance,tech"
U00360,rbradley,Niger,29,binge_user,2025-05-11,0.95,0.07,"finance,music,gaming"
U00361,lambtravis,Burkina Faso,35,binge_user,2026-02-23,0.76,0.15,"sports,tech,memes"
U00362,gsmith,Guatemala,36,binge_user,2025-05-08,0.79,0.07,"food,finance,gaming"
U00363,dmontes,Congo,31,trend_hopper,2025-05-09,0.59,0.07,"music,finance,food"
U00364,butlerjesus,Zambia,42,passive_scroller,2026-03-14,0.26,0.04,"anime,tech,food"
U00365,ypham,Cameroon,45,passive_scroller,2026-03-22,0.18,0.02,"fitness,memes,finance"
U00366,mmartinez,Liberia,27,active_engager,2025-11-08,0.66,0.26,"food,sports,finance"
U00367,janicereid,Qatar,31,active_engager,2026-01-20,0.59,0.31,"sports,fitness,gaming"
U00368,jill08,Lebanon,18,binge_user,2025-12-15,0.74,0.12,"tech,gaming,food"
U00369,icarrillo,Djibouti,36,passive_scroller,2025-03-10,0.38,0.03,"food,memes,finance"
U00370,dbeasley,Trinidad and Tobago,43,trend_hopper,2025-03-25,0.47,0.11,"music,food,tech"
U00371,elizabethchambers,Antigua and Barbuda,31,passive_scroller,2025-10-01,0.33,0.03,"tech,sports,gaming"
U00372,kleinangela,Cyprus,18,trend_hopper,2025-11-30,0.52,0.05,"sports,anime,fitness"
U00373,angelacook,Guernsey,39,binge_user,2025-10-12,0.97,0.11,"tech,food,anime"
U00374,browncarmen,Saint Martin,23,active_engager,2026-02-17,0.69,0.32,"fitness,anime,food"
U00375,coryford,United States of America,25,passive_scroller,2025-08-20,0.4,0.04,"anime,sports,finance"
U00376,martinezmary,Morocco,23,binge_user,2025-07-27,0.74,0.08,"tech,fitness,gaming"
U00377,duncandavid,Bouvet Island (Bouvetoya),41,passive_scroller,2026-02-24,0.39,0.02,"memes,gaming,anime"
U00378,wilsoncassidy,Mongolia,28,binge_user,2025-07-09,0.88,0.07,"gaming,sports,anime"
U00379,davisalicia,Saint Barthelemy,35,active_engager,2026-04-20,0.45,0.15,"fitness,music,sports"
U00380,jeremy07,France,25,binge_user,2025-04-05,0.81,0.11,"finance,food,music"
U00381,walkermichael,Latvia,26,active_engager,2025-09-12,0.61,0.26,"fitness,music,tech"
U00382,qmoore,Finland,25,trend_hopper,2026-03-28,0.49,0.11,"finance,gaming,music"
U00383,katelyn10,Morocco,18,active_engager,2025-05-29,0.44,0.25,"finance,music,gaming"
U00384,johnsonamber,Mongolia,37,active_engager,2025-11-28,0.58,0.32,"sports,fitness,music"
U00385,mooreallison,Paraguay,36,trend_hopper,2026-03-30,0.52,0.09,"finance,anime,sports"
U00386,susan95,Aruba,31,passive_scroller,2025-02-23,0.31,0.04,"tech,memes,music"
U00387,qparker,Canada,26,trend_hopper,2025-06-05,0.59,0.07,"finance,fitness,music"
U00388,ecampbell,Honduras,39,passive_scroller,2025-11-04,0.24,0.04,"sports,finance,anime"
U00389,joshua17,Nepal,20,passive_scroller,2025-10-23,0.28,0.03,"memes,sports,tech"
U00390,grantchapman,Greenland,30,trend_hopper,2026-01-20,0.32,0.1,"gaming,sports,music"
U00391,bartonchase,Kiribati,45,passive_scroller,2025-04-13,0.32,0.04,"memes,music,tech"
U00392,jonesjennifer,Australia,34,active_engager,2025-10-30,0.64,0.29,"sports,fitness,music"
U00393,pamelasantiago,Israel,30,trend_hopper,2026-01-25,0.56,0.11,"finance,fitness,gaming"
U00394,richardsonadam,Russian Federation,24,trend_hopper,2025-03-08,0.59,0.12,"sports,memes,fitness"
U00395,ibrown,United Kingdom,22,active_engager,2025-08-19,0.46,0.29,"tech,food,sports"
U00396,craigmedina,Romania,40,active_engager,2026-03-15,0.47,0.28,"food,memes,finance"
U00397,brian47,Kyrgyz Republic,44,trend_hopper,2025-11-20,0.44,0.1,"anime,gaming,tech"
U00398,davidtran,Mozambique,33,passive_scroller,2025-07-13,0.34,0.02,"music,sports,gaming"
U00399,ierickson,Trinidad and Tobago,32,passive_scroller,2026-03-30,0.26,0.03,"fitness,memes,music"
U00400,millsamy,Zimbabwe,38,active_engager,2025-05-12,0.62,0.27,"gaming,tech,sports"
U00401,charlespena,Tuvalu,29,trend_hopper,2025-02-24,0.37,0.08,"anime,music,sports"
U00402,ashleyboyd,South Africa,21,trend_hopper,2025-12-12,0.58,0.07,"memes,tech,fitness"
U00403,james92,Saint Vincent and the Grenadines,25,passive_scroller,2025-09-01,0.17,0.02,"tech,food,gaming"
U00404,josephcohen,Guinea-Bissau,21,passive_scroller,2025-10-17,0.33,0.02,"memes,music,finance"
U00405,elizabeth66,Saint Vincent and the Grenadines,34,active_engager,2026-03-27,0.41,0.24,"fitness,sports,food"
U00406,ehenderson,Guatemala,43,passive_scroller,2026-01-14,0.28,0.02,"finance,memes,food"
U00407,hurstmary,Central African Republic,43,binge_user,2025-09-21,0.77,0.14,"sports,fitness,tech"
U00408,evan85,Brunei Darussalam,32,trend_hopper,2025-08-30,0.51,0.12,"fitness,anime,tech"
U00409,mjenkins,Tuvalu,39,binge_user,2025-06-01,0.95,0.07,"finance,tech,food"
U00410,edwardskimberly,Antarctica (the territory South of 60 deg S),23,active_engager,2026-01-13,0.49,0.32,"fitness,sports,gaming"
U00411,rosalesjeff,Poland,18,trend_hopper,2025-08-29,0.47,0.05,"anime,food,tech"
U00412,scottjames,Bahamas,24,binge_user,2025-11-15,0.78,0.12,"finance,sports,food"
U00413,stephaniewright,Sudan,33,passive_scroller,2025-09-12,0.33,0.02,"tech,music,anime"
U00414,amyfranklin,Lesotho,41,binge_user,2025-09-28,0.88,0.12,"fitness,tech,memes"
U00415,jpalmer,Cape Verde,24,binge_user,2025-06-06,0.85,0.11,"tech,memes,finance"
U00416,nrios,Bangladesh,32,passive_scroller,2025-09-25,0.36,0.03,"memes,gaming,fitness"
U00417,christopherpowers,Cote d'Ivoire,20,binge_user,2025-11-27,0.82,0.08,"finance,anime,food"
U00418,shannonhouston,Iceland,38,passive_scroller,2026-01-28,0.33,0.02,"memes,food,tech"
U00419,rachael93,Timor-Leste,44,passive_scroller,2025-05-03,0.21,0.02,"gaming,finance,fitness"
U00420,brittney83,Falkland Islands (Malvinas),43,binge_user,2026-04-12,0.91,0.09,"fitness,tech,gaming"
U00421,marcusgarcia,Botswana,19,trend_hopper,2025-06-06,0.45,0.1,"gaming,finance,fitness"
U00422,baileyerica,Spain,18,active_engager,2025-11-18,0.62,0.24,"finance,music,memes"
U00423,whitemarissa,Guyana,31,trend_hopper,2025-10-20,0.33,0.07,"sports,memes,finance"
U00424,patriciablackburn,Tanzania,35,binge_user,2025-10-23,0.71,0.14,"gaming,music,food"
U00425,angelamorris,Cape Verde,37,binge_user,2025-03-29,0.98,0.06,"music,sports,memes"
U00426,lrangel,Chile,44,binge_user,2026-03-11,0.81,0.08,"tech,gaming,finance"
U00427,wesley35,Morocco,20,binge_user,2025-10-29,0.99,0.05,"sports,gaming,food"
U00428,bmoore,Tonga,18,trend_hopper,2025-11-16,0.34,0.07,"finance,sports,tech"
U00429,browningmichelle,Ghana,24,passive_scroller,2025-08-09,0.39,0.02,"anime,sports,memes"
U00430,rodriguezryan,Moldova,18,active_engager,2025-05-18,0.56,0.31,"food,finance,memes"
U00431,ftate,Tajikistan,39,binge_user,2025-02-16,0.88,0.12,"sports,fitness,finance"
U00432,matthew03,Saint Helena,24,active_engager,2025-11-04,0.57,0.35,"gaming,fitness,food"
U00433,michaellewis,Nepal,35,active_engager,2025-05-12,0.46,0.27,"food,tech,sports"
U00434,norrisjacob,Bahrain,36,binge_user,2025-01-05,0.9,0.1,"finance,gaming,tech"
U00435,jessica56,Colombia,34,trend_hopper,2026-01-05,0.37,0.07,"gaming,tech,memes"
U00436,montgomeryteresa,Rwanda,33,active_engager,2025-02-01,0.58,0.32,"food,gaming,fitness"
U00437,rhodesdiana,Australia,44,binge_user,2025-06-25,0.97,0.12,"gaming,fitness,food"
U00438,delacruzbarbara,Kazakhstan,26,active_engager,2025-10-17,0.65,0.31,"fitness,anime,tech"
U00439,woodstina,Congo,36,active_engager,2025-07-30,0.48,0.17,"finance,sports,music"
U00440,nnewman,Belarus,18,binge_user,2025-01-30,0.77,0.09,"finance,food,memes"
U00441,david48,Cocos (Keeling) Islands,23,active_engager,2025-10-09,0.62,0.3,"tech,sports,memes"
U00442,hgraves,Morocco,30,active_engager,2025-01-31,0.65,0.27,"gaming,finance,tech"
U00443,wsandoval,Slovenia,23,active_engager,2025-08-29,0.65,0.15,"fitness,memes,tech"
U00444,josephbrown,Antarctica (the territory South of 60 deg S),36,passive_scroller,2026-01-15,0.3,0.05,"gaming,finance,food"
U00445,gwilkinson,Burundi,24,binge_user,2025-08-22,0.91,0.14,"tech,food,anime"
U00446,whitejacqueline,French Polynesia,43,binge_user,2025-06-13,0.77,0.13,"finance,tech,sports"
U00447,kyle21,Turks and Caicos Islands,23,binge_user,2025-05-25,0.98,0.06,"fitness,sports,gaming"
U00448,josephstephenson,Uruguay,36,active_engager,2026-01-10,0.57,0.35,"anime,finance,sports"
U00449,martinezbryan,Tajikistan,42,active_engager,2026-03-18,0.69,0.17,"anime,fitness,food"
U00450,ericrowe,Andorra,43,binge_user,2025-12-17,0.99,0.14,"food,tech,fitness"
U00451,jacobmartinez,Cook Islands,40,passive_scroller,2025-02-08,0.17,0.02,"memes,sports,tech"
U00452,batesmary,Ghana,37,trend_hopper,2025-02-17,0.46,0.07,"sports,anime,food"
U00453,freemanjoel,Qatar,41,trend_hopper,2025-06-17,0.39,0.06,"music,finance,memes"
U00454,kellymelton,Andorra,28,passive_scroller,2025-08-28,0.12,0.04,"anime,memes,sports"
U00455,huffkylie,Saudi Arabia,29,binge_user,2025-12-31,0.77,0.07,"memes,fitness,sports"
U00456,dellis,Saint Pierre and Miquelon,31,binge_user,2025-09-08,0.95,0.11,"tech,memes,anime"
U00457,lwilliams,Senegal,23,trend_hopper,2026-02-14,0.32,0.11,"finance,memes,tech"
U00458,lrobertson,Costa Rica,40,binge_user,2025-02-24,0.76,0.1,"food,music,memes"
U00459,perezjanice,Bahamas,21,passive_scroller,2026-01-07,0.16,0.01,"finance,fitness,anime"
U00460,robert19,Tuvalu,44,binge_user,2025-10-04,0.81,0.1,"memes,finance,fitness"
U00461,wchristensen,Congo,18,active_engager,2025-11-18,0.43,0.3,"sports,finance,tech"
U00462,cesar02,France,30,passive_scroller,2026-04-11,0.13,0.01,"anime,music,fitness"
U00463,nicole02,Cyprus,44,active_engager,2025-09-04,0.63,0.25,"fitness,music,food"
U00464,rcarpenter,Benin,19,trend_hopper,2025-10-12,0.35,0.07,"memes,food,sports"
U00465,curtis92,Svalbard & Jan Mayen Islands,26,passive_scroller,2026-04-02,0.3,0.04,"sports,gaming,finance"
U00466,lorraine90,Zambia,22,active_engager,2026-01-15,0.66,0.34,"food,finance,sports"
U00467,ingramjeffrey,Taiwan,25,passive_scroller,2025-06-14,0.22,0.01,"food,gaming,anime"
U00468,ronald53,Wallis and Futuna,25,passive_scroller,2025-03-14,0.27,0.05,"music,finance,anime"
U00469,julieharvey,Falkland Islands (Malvinas),35,passive_scroller,2025-06-10,0.39,0.03,"memes,finance,sports"
U00470,dudleythomas,Paraguay,34,active_engager,2025-08-15,0.49,0.33,"fitness,food,anime"
U00471,john85,Equatorial Guinea,41,active_engager,2026-02-13,0.44,0.26,"memes,gaming,food"
U00472,jbrown,Bulgaria,39,binge_user,2025-07-27,0.77,0.11,"gaming,memes,sports"
U00473,andersonkevin,Tajikistan,39,active_engager,2025-06-16,0.54,0.31,"music,gaming,fitness"
U00474,hicksmark,Ireland,21,passive_scroller,2025-01-16,0.38,0.04,"memes,sports,gaming"
U00475,vmartin,Cote d'Ivoire,18,active_engager,2025-02-28,0.48,0.32,"finance,gaming,fitness"
U00476,russellnicole,Tanzania,30,active_engager,2025-04-26,0.44,0.29,"memes,anime,food"
U00477,victoria95,Guyana,21,passive_scroller,2025-07-08,0.24,0.02,"finance,fitness,food"
U00478,emckay,United States of America,26,active_engager,2025-10-05,0.45,0.26,"food,music,sports"
U00479,ygrimes,Sweden,31,binge_user,2025-02-14,0.79,0.09,"anime,tech,gaming"
U00480,carolinemedina,Italy,28,trend_hopper,2025-01-06,0.55,0.09,"food,fitness,finance"
U00481,ian99,Kiribati,42,active_engager,2025-04-07,0.48,0.26,"fitness,food,finance"
U00482,jmartin,France,35,passive_scroller,2026-01-07,0.32,0.03,"finance,anime,sports"
U00483,lisa21,United States of America,40,active_engager,2025-10-04,0.49,0.27,"food,music,sports"
U00484,zachary00,Georgia,18,passive_scroller,2025-01-05,0.13,0.04,"memes,finance,sports"
U00485,lauragreen,Kenya,36,active_engager,2025-11-26,0.69,0.2,"music,food,gaming"
U00486,gary26,Morocco,41,binge_user,2025-12-29,0.97,0.08,"finance,food,music"
U00487,walshjamie,South Georgia and the South Sandwich Islands,20,trend_hopper,2025-06-01,0.4,0.11,"finance,music,memes"
U00488,brownmichelle,Zimbabwe,44,trend_hopper,2026-01-22,0.46,0.06,"finance,tech,sports"
U00489,christopherbrown,Chile,45,binge_user,2025-05-20,0.72,0.12,"anime,tech,sports"
U00490,amandawaters,San Marino,36,trend_hopper,2025-10-18,0.49,0.08,"memes,sports,music"
U00491,timothyjones,United States Minor Outlying Islands,32,binge_user,2025-12-30,0.94,0.14,"anime,gaming,sports"
U00492,angelanderson,Gibraltar,41,trend_hopper,2025-03-10,0.44,0.07,"fitness,food,memes"
U00493,kglenn,Iraq,20,active_engager,2025-05-14,0.55,0.19,"tech,sports,gaming"
U00494,mccallbrian,Tonga,42,binge_user,2025-07-28,0.74,0.07,"gaming,finance,anime"
U00495,davismelissa,Lesotho,44,passive_scroller,2025-10-28,0.38,0.01,"gaming,fitness,sports"
U00496,ubanks,Papua New Guinea,44,trend_hopper,2026-02-25,0.37,0.1,"tech,anime,memes"
U00497,carla13,Saudi Arabia,34,binge_user,2026-01-27,0.83,0.08,"fitness,memes,sports"
U00498,johnturner,San Marino,41,passive_scroller,2025-06-13,0.24,0.02,"anime,finance,tech"
U00499,robert21,Comoros,37,active_engager,2025-01-01,0.54,0.17,"music,finance,gaming"
U00500,laurenhenry,Sao Tome and Principe,41,binge_user,2025-10-21,0.92,0.08,"fitness,anime,memes"
U00501,hebertamanda,Suriname,25,active_engager,2026-03-04,0.58,0.22,"memes,fitness,food"
U00502,smithwalter,Puerto Rico,45,passive_scroller,2025-11-20,0.11,0.05,"finance,fitness,tech"
U00503,brianevans,New Caledonia,40,trend_hopper,2025-02-23,0.42,0.09,"music,finance,gaming"
U00504,millsadam,Liechtenstein,28,passive_scroller,2025-09-02,0.16,0.05,"memes,gaming,anime"
